UR OF R,UR OF CR,UR OF OE,UR OF NOI,UR OF FCF
30.3011214469444,5.43756522222222,13.5093566778846,0.947610473157895,52.9902727528572
439.202907850001,137.91428441,105.3004755525,17.1493558025,188.14789771
11.56778704,0.2991706025,1.4409547525,0.900988549166667,11.1254940233333
488.483092942501,5.99855293583335,496.420368089998,3.98565938461539,1293.6802868775
409.62040511,184.802264625,41.46922739,0.413721536785714,16.6144227770455
239.744485023334,103.09501959,12.67821569,3.7197818625,146.189876268571
32.1707972358334,14.4782104136111,4.0897328,0.0241856666666667,2.0170739225
146.249185788214,149.255721918572,8.80306775000002,0.35535011,11.0151252443182
23462.2217514425,18192.4004612825,60.9517909166666,0.02062789,693.200166795454
89.4150797767858,2.37589925805556,19.9140451736111,0.148593033611111,13.79831225
132.978670115,31.5543171388889,15.385197875,0.2696333225,166.101399031071
52.5645181225,23.5676941025,81.1459821066666,0.02751041,54.8992576266667
6.89548262152502,3.07565161542499,0.524390368100001,0.002635823275,6.01359872211389
20.20498685,11.16204589,0.443389694166668,0.00567232,3.9591103825
8493194.13181027,4374292.33133032,55782.3988115234,3848.32267428977,731884.15932425
7839.870140016,5865.27568447512,64.670214672525,0.157103979566667,64.8997759516694
0.278793200933333,0.0380034268749999,0.000827585877777774,0.0102872693,0.105297853871154
610.878553167955,0.523702077499999,162.16958822,0.7079785125,209.682516520833
3.44495166930193,2.66669464336154,1.06699160393929,1.8453512,1.7241624114
240030.996411277,84437.7725551072,15530.6770218882,1933.721764415,32394.8429922857
1596668.36,442987.44,199883.09,4164.93444444445,175790.605833333
8140.04950008938,3398.68598711656,541.539569583334,3.03915786976667,496.298860281818
205.789495704545,140.360284004445,24.3434687100002,0.0672573541666667,244.6726265025
16489.740189315,8826.56032191222,91.0891553402778,109.242239817143,1180.71096746
278.137329522728,149.91736625,7057.17887725,7.422294,237.21565725
1023.94353119393,17.852307625,761.8258944725,106.780986893929,114.951913794167
472.699990068181,410.610714395228,1.29134257634615,0.8249372525,63.3405493190909
77.4121926041668,27.26785911,4.58779535805556,0.0303903780555555,91.7244304725
142.761168084319,119.584574068182,39.1705999733333,0.000137735,18.3357358055556
120.118971038864,20.8455249528571,77.4344143725,0.313547107142858,76.8388254177778
24.9113960933334,0.933266991071429,1.41617805,0.0578971590909092,10.4602167308333
901.530362535833,438.19602861,1564.33556281,0.285452512222222,1385.71985057
5023.51537023705,4537.8574103664,1467.1574369931,231.4218704201,5.28837498068182
1530.23479236555,1041.0691428275,154.260220789167,564.77822561,825.468531711591
156.474239862222,32.5780744,96.8851810645453,4.9890498025,124.574838487273
0.423187926136361,0.0827850909090911,0.0456088691666668,4.7194419225,1.96490827111111
330.629694240001,19.7925447443182,1222.14886603361,2851.77786168583,2629.77125658333
657.809995324286,1.2471530025,1663.07695474684,694.6956881475,632.03275525
21.3810988214286,10.7585477082143,86.96308516,0.0163246975,3.76312958
58.3701353225,2.30088061777778,19.065632085,0.630881417777778,10.6777875125
2.00951723209999,0.0094487748431818,1.82223454088214,0.0189156512363636,36.24011525
24.6278514385714,14.3856056025,1.1321357025,0.0110891580555556,4.41286033916667
40.6107442900003,34.5903648553847,17.3036135802778,0.217576831590909,58.3772113679546
19.124108914134,19.74740632,3.16437657086136,1.36935026589167,95.6798889576
6986459.45143606,1593653.4127026,1676660.69499256,43913.6166910833,20145820.2662182
24.7649239780556,1.2638097525,8.15567521499999,15.41839909,1359.0922147525
279.857082658975,169.344299613067,10.8281481981917,0.184333151266667,9.46380726335227
1118.58742761,189.7944546325,74.8534406406819,16.6318942939286,3301.06987437
23.7690980827273,12.4785957358333,20.3055128275,0.00660000711538461,7.250892215
3.30770395285714,1.48322211,11.5732892733333,0.73395433,2.10605697
293.939935028181,112.745611578181,14.9466445200001,0.00503024,329.65405465
966.069405153409,183.313923667143,1173.85106066536,22.32148875,482.4673822725
21.66017825,4.17315466777779,9.37565042977276,2.8057104,31.81902634
1879.54771211159,1599.9051213925,67.8789875236365,1.23548001,166.902941394167
33.82172485,4.2966615725,7.89636911111109,0.0477989,80.4908164375
6.7280578225,0.0083631025,1.78219823222222,0.212134351111111,0.932777173333333
5909871.86454545,1261979.57666667,2482581.28571429,59662.09,1017114.98285714
9415.6202682525,11774.12816571,792.576473930001,114.845508016786,346.832816254808
5641134.62571429,1280693.16857143,844263.674285714,65616.9263636363,163951.658863636
14436.7225,706.209999999999,243254.3625,14929.3653571429,63221.4166666667
203.231630916225,0.383117645625,203.789072175025,44.487622800775,40.9106994228572
11714.30791389,3153.82166113,9722.5171005625,59.666319935,4546.78400607529
346.30669881,79.0575738099999,61.5526087024999,0.025806085,235.763241365
36.325288215,28.5264600336111,3.94094767999999,0.29721601,7.68693085
2949.6920176975,1693.23088645964,586.2230345625,4.96539587500001,126.27834589
105385.405318069,100586.36356589,7902.46811143999,146.789432555833,3409.4793906
6733.85582312111,2495.93844768728,1889.13634878091,5.4845665,756.7956374225
306.27715851909,85.9691468011113,40.8335073900001,0.0208532036363636,483.00190369
34483.1152006,11867.3122111782,7151.49695311251,3.128181,782.3645583125
272.990124082501,253.445902555555,32.8844897233333,57.5110661025,187.125439021538
1514.54739638,1306.78947522917,3.84072999138887,0.236942491071429,1104.97194985
2809.5141361111,1606.6714909091,103.711225000001,755.647291666667,255.450808333333
2563.24444722222,1358.167475,157.388025000001,3.79650277777778,419.413352272727
35.6345047566665,15.1079046406818,387.79667844,0.070516173611111,62.82083733
131.5410618625,118.808159506944,3.47116191555556,0.004097085,75.19104274
3597.58392892472,2886.79810178846,4869.26724533334,37.9918197291667,578.5450644525
5.32769328999999,0.349281612500001,0.618403409999996,0.33940041,11.3915236525
12685.9626786825,3372.25587825,45554.45901991,195.8162467775,212.127984567273
130.7388216025,82.090529169167,2530.6539754275,0.5746509375,59.6691633958333
574.30696064,26.6219271988637,194.561344189166,14.5675404711111,1144.73296777
2973.70018313,1611.7829548525,160.638506578889,65.7407597358334,43.5130125225
2003.20732038916,1843.89488172,281.0728121225,10.9042157182895,510.1100667625
102531.942336421,76113.1486720101,2444.2585567625,3.38061544888889,2164.3252231525
61.4362052900001,17.62791369,32.5971698055555,1.87199157666667,69.0096941725
0.52067691909091,0.829598380681816,1.54375687333333,0.0000670763461538462,1.38240012333333
12406.03859656,5339.725340875,265.36115134,70.67412988,7766.1263954625
15319.7992942725,10882.4069411003,95.4003178225,3.66157206916667,165.923015979167
1895.58823427636,160.137828221818,302.18198925,1.48647261159091,399.3606004
836.631643314168,399.140781423333,78.5607234686538,1.76654758403846,134.241921653636
2503.77506151917,1504.1180168025,1709.22515348,12.5348614733333,123.736927391389
410.041932340624,152.203230375625,53.7533119494536,21.105461432325,586.3545821301
2926.54195018084,7.51029820444445,2131.5601910625,48.8438828544445,4167.3054337225
10112.3285357475,2666.99704866,136.63483791,13.9567278025,3947.33305393
41497.0345886363,14544.2823222222,172742.0068,23.6498375,8857.0018
76.4636640974999,28.8531227653572,19.4224016336111,0.1382466625,36.1023281054545
0.646139891082143,0.0398795449,0.251757029025,0.102265002010714,0.286902126134091
1669.9156138625,425.683148284444,49.8708340100001,5.635215985,505.79097951
86.027043150625,91.915244285025,0.540851652025,0.000625533627272727,7.39361214530834
2739.57941002068,8172.44146940821,3399.4030653025,679.537420451389,921.881867367955
203.882635137272,44.2555305825002,215.154337035,184.644847267143,284.1801023425
103.17836389,221.76759897,1120.9767583625,7.06446370027778,171.873076068182
2.6581681124,0.155819024136111,4.081372835225,0.115782643490909,0.514182454233334
2066.19486933522,925.665506068183,87.8256987127273,3.61001792472222,851.838751923637
2808.53968852249,1231.28206152273,2167.6936683775,186.031436667206,4170.6241831
26.1365556036364,2.12419484,36.30605709,0.0336251025,6.82619300694444
36.8502085774999,16.988643585,2.36906888857142,0.0295217466666667,3.20318426
602.044242124099,378.174321529589,29.5883899481778,3.8763530651,591.210973158182
1.79366784821428,0.457114426136364,3.84985809333334,0.7802855025,4.0374067
2593.99217616796,2433.4982683309,20.2335888225,4.165867735,550.68578236
105385.405318069,100586.36356589,7902.46811143999,146.789432555833,3409.4793906
397.341333284443,367.9553645,11.1741140625,0.0701329108333334,823.813192618056
226.201460431817,150.622153385455,713.9101765525,0.0530945471428571,29.8822485941667
10231.7695715775,4856.7914433525,1704.37427561159,14.9981226066667,864.849353258182
18725.8066666667,16217.25,287.158863636364,716.145357142857,10933.865
5713.2087853925,1054.67821468445,472.5908820525,0.548284817777778,1990.49279604417
3343.10734341964,1443.49686771429,479.725080695714,9.99891013392857,269.337411243333
20371.074476415,17081.4781397939,3082.905826125,100.4367104025,312.427693520833
1650.75042195667,694.45238889,312.8103878225,6.03709654,53.2749616875
314.810086341819,163.981305287273,1702.4826736425,13.66746466,605.5124663325
600.2830943025,133.578032895834,267.5946746725,0.342686272727273,1798.18652567393
914.054956849998,406.283446222501,32.4138388100001,0.999796493409091,133.603722741818
7.12626637999997,2.51178826249999,10.6445226925,0.15089601,5.96688180249999
2954.578878215,846.708831015,180.78884641,1.13998031,399.709408916667
604.197645849999,230.938150772501,66.369145235,0.203946887272727,119.105425944167
122.466011684444,62.24545001,15.5220013433333,0.29121854,19.0225304172727
15897.1020421236,50.98627425,12744.0359652873,631.940267429773,8013.75262159341
2234.29708364,720.75373825,498.852803506945,1.54929724865385,25.3219332566667
904.389498544166,443.260124858863,97.1595018999998,1.17796422977273,157.224936943333
40843.5144773823,12531.13817604,308.494069500909,89.6851225288889,8640.31542364555
1253.31044792613,888.906602410001,325.29890345,0.1380334225,376.034280053636
552.536936348216,338.80563615341,41.2504135382142,8.58347333583333,115.308660466944
393.247423924722,223.98572749,60.1473379300001,0.0240285733333333,19.57163275
87.5569943099998,3.17732756250001,42.0272480544444,0.01142094,46.127496
7337.15861409001,1907.99388571917,6904.1362278625,244.068815569868,1850.48916181
4302.6259871125,801.587732453638,222.957269803635,16.8859481990909,1264.51397076556
113.248987272727,39.0189237897727,9.17808516000001,0.5450057725,178.16401416
31.1158740625,7.2804743025,1.670355735,0.0189972443181818,5.63797255545455
20385.7209279225,7604.76430575999,87.110925913409,1.63838372727273,2379.48131882068
24.0019484,7.69625545,0.408296566944445,8.03981575,24.95579279
5607.69441293,2302.07162613,23593.1838830914,4589.649921,6916.42150831584
19.5914125891667,5.6898816,5.90297286000001,0.00943214865384616,16.2065111780556
122.471966340278,74.6286456225,585.366865666667,0.285447056666667,144.74305613
352.893577589165,274.38070045,16.5714200134091,1.26695461363636,167.849683334444
615.703178004318,463.794165467777,8.73763047249998,0.04813431,192.7471203625
8.30764859522727,5.09313981,40.53081169,0.337678467142857,17.77340502
1896.51124114,87.3599256225,897.36224876,7.29613183678571,249.1681818525
15.4914395100002,18.8802712544444,205.581541674286,0.123850466136364,1150.14731374333
66.036743137778,21.2972579336112,14.32668036,0.0641345975,97.00936746
137559.412991082,5931.57284996,75072.66626411,1156.88502814571,75813.5694892425
1.60572015666667,0.0274236844444445,2.23880347704545,0.0087253,2.1638769025
128.13666525,62.3345516025,80.2734848941667,3.79116664068182,60.3535624
230.300334219999,262.710967451389,7.02146448249998,4.12805741723684,295.17470129
1.028529,0.200332715,0.557459850000001,0.00798124333333333,7.8916040625
593.965929555556,84.6183367999999,196.23001636,2.37887793,481.440397471111
6508.93352429,74.0810249791667,4762.14828175705,4.3009425325,455.322159838572
9445.8752922125,10210.22048145,102.7071592825,0.301325875,3121.30666033523
20482.098525,2446.744625,626.7682,752.3321,6427.55194166667
3536.82551071249,2741.84071099555,29.8765709814286,0.448905601111111,949.681243019231
5884.08388987501,4238.3190212825,679158.63575044,8060.96606104393,21446.4404455775
40.3554013788889,2.11215031340909,38.234284435,0.208913253333333,9.85058932977273
107.833038046945,73.6297251825,1.56238558333333,2.16017185583333,113.87008816
274.781301869167,27.6910304100001,50.4738932315908,382.99845025,164.904052458182
2989.56501241,3078.95512201916,17.1333075025,0.0736021291666667,132.77740716
677.464556410001,107.893480458056,194.264499904318,98.9661540048529,156.86317839
5169.39787777778,612.79,192859.241025,1054.3901,2108.38666136364
12434.3413411389,1878.02525521,2210.6254271525,76.4425674711111,1382.8791
57298.73000057,7135.17802286666,7353.95294358586,269013.277890076,35510.3870208725
151.524358912892,14.1454817183857,23.0168768493583,0.117205398325,14.309096599525
935.694693960003,441.20986613,9111.8686144625,28.229568715,2187.83514977
101.037485124722,20.7109056136111,1.75094950250001,0.0274475802777778,32.0472946322222
1184.93973586,560.49666666,99.1822054350002,75.3256026,116.4096369025
3503.67979144002,2483.09922710818,733.6836588,0.6249782825,2464.6750335625
58.0076287796426,11.9853266666667,3.95397880250004,0.262626043333333,73.9816140679546
62.8480155400001,29.53294991,0.61960129,0.0597315510714286,15.1038429425
3521.17221407112,2184.95167320112,4.57579462249996,1.050046,2079.09626615429
1182.30599309522,804.88511128432,12.3313634225,0.0864523323076923,291.899440826667
15574.8935184025,3949.2348140625,1597.76517544,574.986768795556,11751.9288888889
8442.85759466,3659.906688465,411.422665966944,34.5608409344445,497.487671813409
476.833553305456,1666.8220768125,3108.53649697889,12.44329949,110.935728416667
97.0524226406816,67.02311613,103.67855874,0.50092766,166.482336445556
24.60644812,4.61982901,3.9482076488889,0.01352325,57.8125508939286
650.399242931591,416.702539340912,41.0359570199999,6.63994615666667,490.123813573636
339.5958634225,26.6665948525,118.3151833475,7.02229303272727,114.202789557045
32510.0300547043,24467.2296178115,282.798548555833,0.898952035,2800.49560375
2378.03095308334,1732.42638227273,92.837109311591,129.5702490625,294.760203107143
2856.00667646223,1958.2419182025,249.489886473333,0.0252611043181818,147.6398325525
2547.0609521625,781.232086446363,270.630094119091,0.366443328888889,4049.038412125
87.1316236988632,0.888477905454547,81.6652504581819,0.115170105833333,30.6002937225
74537.8281386623,28638.5970229264,4234.28970742667,2.42071301704545,22860.2019644125
10341.7544918469,257.1524862525,1814.7000187,7.76108596250001,2760.72053394
371.832733595227,156.420140966136,7.36403396249999,0.0700889725,181.576251695227
16.7223923066667,11.7478555275,0.279026529999994,0.00651333333333335,35.2161506622222
170.686094676667,0.3423828225,2906.2630708275,13.2508474385714,281.718580208214
5353.29317994,4516.61853133444,155.7321571125,3.49012045818182,1158.38145588432
0.658865255314286,0.2588065737,0.346855234325,0.000291090225,0.166507428233333
640.62720433,20.4889725625,617.4518893025,5.269394,353.34785561
3265.93613913889,1959.84462616917,17.8680423134091,6.68841583117647,57.3540529802778
15357.10759871,1205.89365536,1862.46939217333,7.74267647634615,4178.71621697333
36.3893243275,1.28920347392857,0.154348318571429,0.00000004,28.41473399
380.15212028,142.362741767273,1910.1547198725,14.87231124,107.189406598214
67901.0375198219,47692.6738466583,1054.6875914225,7.1405322625,10982.3679578058
399.08031590909,257.797443181818,20.3258333333334,0.42285,219.4829
832.711979889998,351.3253101225,22879.3412169025,44.8188568679545,192.542188484318
548712.208003623,503044.383887986,2040.49919653571,117.939692086136,36293.7319871625
26517.389437477,21701.4017498959,390.597223324285,37.53794757,72254.08238126
651.1242106625,149.2191135425,135.99392475,47.8298692391667,77.2321412608333
5706.06707950821,1695.6528191475,354.615837254807,11.4802029166667,755.0876962
9518.29889127395,811.389826984998,332741.79772724,1.41681856096154,7917.643227635
623.209894982223,24.8646620399999,121.912199300278,5.28134004,544.266153865
5117.59418196555,954.907241046943,1876.53241396695,18.8748688275,481.674169378055
41279.055109,33112.47338945,24.8440846224999,0.520728420681818,14189.1987491275
157.412030676364,43.0742837679547,72.480794017143,4.99226172727273,96.9315974425
65966.47170475,32169.29643329,185.21566605,3.0702435,4830.5092902
4055.11789774,4440.34072304977,7125.14645891667,59.54758014,1513.18703321341
31421.245957967,12621.1236144722,1497.55304362666,7.87636176,4428.47283582154
4405.24620110028,2539.95583291667,402.5368897975,4.03215663942308,178.1922943125
35.86916097,10.68167154,0.573413669166666,0.00464971,13.241243
1161.97339681679,444.144293116786,115.097797255833,8.28747391964285,471.862570906667
10287.9425,4939.15111111111,1884420.81,15376.1391666667,25604.9566666667
775.6971787825,21.9782930225,511.693579869167,1.059312315,1649.12393691667
736.28076757,405.47683713,6791.05152545,339.1303971425,332.363061537273
2778.695937835,1310.5523520025,84.5125433028571,30.5168431775,653.49178261
465.384515824722,39.2817249155555,228.500906991389,1.2381605,33.4828966315909
27.7267696558333,41.2831391314286,2.04718274416666,0.1490045825,32.7788235963636
1.73635475524722,0.128316126625,1.62967296969167,1.3373265636,0.763072518509091
777.94515089,373.744783735833,12161.1562393692,222.1191434,108.777486446364
325739.584299723,3.47456202777778,1257.50969354472,32.0255471053846,307768.152242507
8376.97600434333,2150.71586322667,1998.7355304525,1.01490209392857,523.44949251
309.703675596364,296.635994673611,18.28376769,3.90185361138889,170.398698344722
798.65317685,74.2153510799998,328.796197363611,2.5963773025,10257.80968824
1706.71305864889,735.065247578055,201.39584675,0.008132585,818.098635751111
354.187394102501,107.648428059231,271.700304151539,3.32984224392857,186.672045293333
19.5872790467361,10.7638866622917,16.0544296217806,0.0652218137666667,29.5913646922
3.632425,0.10229434,2.42875340583333,3.989139065,1.10310772636364
463.387565175714,103.022207497143,270.55923625,2.22219862333333,101.767095935833
12224.6782339643,7471.69138068821,499.899389004318,24.375739215,1467.80008103273
19.4402773453571,5.40357014,14.2841754742857,49.135950335,0.774790215357142
3768.05184559556,1991.94396164,92.9761048724999,1.2514065725,1010.7577411125
517.103607062501,408.210604636365,3.40132693159091,0.3509440025,116.0425706125
0.0476474004694445,0.061653308275,0.538188835825,8033.7932438449,1.12310200457045
107464.77665536,104186.645373623,5300.49836797806,43.9225610825,785.445067531591
292.1548665725,232.253586340278,77.1748948225,0.0531107861363636,95.0890256002778
1101.13336124637,398.572858312501,108.402711340909,3.54395176795454,168.65257216
3542.3141387625,437.037994943333,1072.32575984571,63.6046374233333,1303.80247399
14701.7095949625,1059.21670729,440778.213693923,2607.3899955625,8999.73397180923
107.095602285833,67.4923765399999,200.6662198825,0.669130991071429,41.4049959125
123.002348226667,71.1364564600001,4.4896564513889,0.0857199825,56.1365578225
73.59017349,17.6977612566666,73.5729949868422,0.2331621025,7411.04137938916
8946.61573235327,2353.84276033615,639.235357115834,45.7119486882143,790.545286905454
20.0040184444445,0.4307128125,29.4484777558333,0.0974246,76.6133625310714
55.3145398224999,52.1359854266666,53.6505469649999,0.3161702,115.027810794167
2325.73600570667,780.755359391389,181.6274806625,7.154278,68.0803268933334
361.862100519091,0.128906089999999,414.927193719999,1.1884574975,3286.77878426917
3086.24171332637,374.571298826666,778.246543530001,2.58332106142857,2494.8871326625
2620.45227197917,847.717744645714,18.8470817925,0.0083039025,1717.52656044
3803.85576884637,137.724850833611,1482.18294316,34.4670508925,303.204489471818
1032.08173982977,170.17894416,271.654322782222,0.0822221332692308,971.217448937778
2.4495609625,0.682024775714286,0.483548166944444,0.000924476363636364,1.17842845
124.28137366,23.8696127777778,60.6383622233335,1.04752214865385,71.3570975025
364.35942393,73.8193947843182,65.2620657558333,1.56061034865385,276.99374329
208.940933556667,62.3386766566667,304.117230123333,1.2933445225,113.597806491389
1892.05144606818,536.217084435,531.885713148461,2.68287365583333,851.9006301225
161894.358491923,46952.7619724625,33463.09942784,7397.4321013625,1421.44201266
180.304474718571,26.0132056624999,17.68725313,0.9917698625,142.446780375
2052.36932415546,1132.83041775887,140.456848731429,4.90202389333333,1493.09018769889
3013.13878853917,2.21355588,537.964794656154,7.94292157363636,248.05317645
1447.9976370525,329.446183128889,72292.7963895834,568.936279343333,9779.54551887943
6080.02902855584,4346.54400938223,37.6707987847223,0.0852571913888889,1280.9083130025
1.334040777525,0.826264055425,17.7114280201143,352.530996843225,0.1186033825
43123.4192582457,29087.72698289,2590574.47497885,950.4366300625,51292.6305712329
11855.4984447825,4784.3149062625,1766.76697248,77.1397306425,216.275290676667
1059.66227197523,183.587126258214,92.4667591185717,0.7288805625,313.6075067125
4290.60427160999,2542.00678307667,94.4540221525001,161.257221385,5544.874147565
27.1333065069443,16.03377969,311.12483451,0.0600300092307692,10.2788382925
222.5048598025,105.044646515,6.66508176272728,0.0355118425,181.407682205357
26140.6901448469,2436.35591195667,5999.91906964889,16.8223240069444,5352.976365625
1537.65322009091,1477.6662304425,2.86582149000001,7.56033609,67.90701825
144.849592356667,74.8634373511112,301.41113796,42.8126152328572,84.3416573958333
32.48104762125,5.36105840999998,87.7414247138461,0.572951173333333,26.7577191828444
50.7996186406819,16.72641801,55.5533148218182,3.03600917964286,56.0953767781818
326988.730388615,128210.864927,35015.0155419803,88.7243662622222,11628.6924023825
0.227275290000001,0.2288009025,0.3450019025,0.0597501733333334,4.40659216083333
745.976086884444,52.1579051934092,179.0274301625,2020.0380791625,826.49197309
310.906830340001,124.290976965001,7.33325034027773,0.06830059,170.866893623333
873.19500579909,130.0019094125,461.044030230833,52.2611756733334,496.6887080125
830.70229117,395.809712916667,58.4571739122221,4.41506800821429,564.56365819
16.4870391377778,0.275315333333333,8.8267865990909,0.107800811388889,16.82645238
7093.1687268389,8178.08524023544,1230.5519439525,147.260632018824,2157.90123221778
1238.75036665,3.17210434535714,39.2356365725,8.1219115,630.7060465125
5472.65641681251,2979.96985280667,116.08603677,0.504471137272728,480.896181284722
8536.55802049,1663.09645210666,33919.2184975225,60.95369791,6478.43553033615
1077.71765248614,516.078100337272,755.200072067143,0.843607917692308,135.093661069091
7.19857265999997,6.83371829392855,13.5942174406818,0.0327745010714286,23.3503715406818
115.8155163625,71.6813596736112,383.52130569,0.0888197272727273,48.73186905
5977.37792081777,4318.77143153583,67.5344911388888,0.7301745225,650.5751350025
61146.03118073,17546.03387868,3044.8671350625,523.643723426136,6089.18772713
125.9991698025,135.533336889167,1.47192117,460.13353301,24.9993092425
4439.21061365249,2446.2508919625,145.2196447325,42.2924514669444,246.904792147954
514.360308744546,403.771679823334,13942.4044088125,10.5625572125,132.914853791818
134.835458847954,65.3468556580556,5.53361706222222,0.0801840625,60.3997326275
44.1050993474998,18.7251998825,105.588769823333,0.0113025625,98.8517980455556
7987.6476131625,7020.94008810999,98.4168000844447,0.0368127148076923,1039.68140179
192.7984516625,715.799247793333,14.2293217447222,7.08522484,175.11734254
926.86462622,175.0170751,113.853281033611,0.695990844166667,381.703425000278
245.8635502025,104.204169565,1.68096731,0.981734635833333,77.7599228888889
327.82941349,47.0775589513889,639.170368659643,0.0628762727272728,157.17832554
22759.19560844,14618.2912579956,390.401344671111,16.81178814,697.933944466945
156891.300330586,57485.6503537939,13950.3986303543,3621.72176670583,18386.9635418233
4.38319407778889,0.258052933725,7.510022231025,0.9985900222,0.711042364581818
32362.5480065886,14105.91223784,2378.69845489,2.11719777678571,300.1742858725
2040.4535269225,561.147924989166,46.6345638352272,0.175213244166667,868.567438535714
1484430.93035,287447.968671428,437094.7879,190278.921236364,255172.89365
0.406806304843183,0.0605652541361112,0.00697814322499998,0.00170317817777778,1.05899501594167
10712.461193035,4567.81525470286,1191.66249945,1.48404552363636,2473.06086161361
2178.38704533,255.42885453,401.827084365,2.9954447025,3151.3822214725
10117.6179262067,1.2710444225,3029.03673401,0.0311341781818182,113.871129727273
9263.19237444796,764.865067438864,4049.72896628583,1.40325012571429,1497.73470397364
146.135953459999,92.0922711800004,6.29857496384617,0.1118013,89.7950165822222
8.539330811325,0.976254407236364,30.199475015225,0.0526209069714286,5.67533826138864
8004.95728513,3854.32847309334,188.7455839625,0.7945786725,317.647616765556
29.3221859925,0.3946297125,23.3493604770454,0.15207134,11.3693297946154
363.2125879225,207.34484533,4.9796507625,1.97070996720588,129.6229817775
29.5489559122222,0.637765424722219,14.3828393482142,0.108306769166667,20.1296281288889
580.349444048889,405.598539229167,9.04508605583333,0.01312594,13.26142697125
742.293934887272,219.742031256667,97.2365582499999,5.53873803361111,117.6723232825
80.4682644766665,68.5924831661361,141.65400604,1.46547051,57.7484719672727
27.7591292653571,3.39759772472222,1.1246026025,0.09521026,17.1685170233333
18745.8690626571,151668.42582609,109913.200593035,30.6447707125001,19633.491139017
1.02294639583333,0.58132785,0.815369123636362,0.00256845923076923,2.12124065
34449.9137375567,23980.7256200456,428.20943366,4.11166871857143,8134.34049471222
88.3783486558333,28.6401812767857,3607.12272744,6368.5386354025,107.728944765
1899.69133890286,64.9675822766668,1162.07967244472,3.19146889,475.6767657325
1180.66107340822,339.620912038864,347.879866348214,11.5194676558333,147.6951483625
22171.9633273925,11723.5034824825,1486.93436741778,122.805943665,4521.17035211111
769.54667816,120.7458624275,130.69629224,7.81885454333333,32.42376961
184040.052604813,84796.6676845892,127001.536195382,18951.014896865,57682.6250386882
971.303372727274,208.649772727273,963.062247222222,212.854957142857,428.422763461538
774.899470409999,269.3372073,68.5672769924999,6.97973831426471,81.7551541600001
36.9463660625,6.18232693583333,0.464872854166666,9.44709036,18.25969971
9.68138406250001,0.703920227499999,6.89607023249999,0.6608237625,7.16482054795455
252.528642185833,10.4127507570455,1.55603965,189.34179697,3487.14231400821
15852.248625,12655.1651272728,1570.5729,1338.5675,1988.13
712.346302643846,308.844584919644,93.323654356346,1.296573815,137.398602777778
767188.134388636,374735.917918182,29187246.235225,4467.27583333333,144190.0437
76.9196210653571,25.8212858058333,25.9975469558333,0.23887825,5.31516034027778
219.14132625,7.3073657125,930.189853991071,41.3634540690909,295.9714001625
42.6955870843183,6.13140611361111,69.1209124913889,6.09654674671053,69.35907274
142.200747573333,2.48661825,240.496818924225,1.70698943229773,130.882605531964
265.6012591725,20.9856649843182,74.0307764999999,0.16603576,356.299704935833
2863.21972500001,1630.29693409091,36.8762461538462,30.4343222222223,1116.854425
459.608730546945,205.2050715,16.8491571054545,0.0695072307692309,192.5232965725
23.2957024388638,4.14492912250001,31.8213550336111,0.34979329,62.2945743275
90.5664987066667,1.80556635107143,179.63306929,7.87468689846154,1464.57761365964
2609.15406286917,89.47060026,4069.27557735964,87.2929069471429,2566.2913045625
1108.74027742,1142.95692021,1796078.94793369,5519.66151925694,520.910871756666
813.103474799999,147.45050059,345.655644978889,0.215013661052632,61.1655385497727
161.99074954,100.569672875,1.16485935666667,8.91051814,287.010864349167
0.1354920409,0.0968013987666667,14.0752013304889,0.0420995297964286,8.4231947193159
1770.2643598275,1472.02152606819,1011.1159838025,9.56074814714285,119.8499778525
810.764884849997,343.259361076666,856.785675085833,83.3476018055555,6842.08195134091
5.75856009,0.0001924408,10.143095990225,0.658764436119737,0.44716387365
1521.3226348,123.427470756666,71.5513271418181,3957.76654961917,1130.40962855705
2.935107104025,1.6347037841,2.67742214469167,0.184984781425,17.574451308125
4198.9230351825,1439.8399153,5708.16398569,115.223210195357,5038.43620814068
124.504081395833,9.4229740625,1.58092280923077,0.429254909642857,102.0447802975
3388.13513409091,2107.70329772727,112.998690909091,8.81346944444444,398.416763636364
906.628402036786,720.254105142858,15.9380849625,2.9211302825,8.37300224068182
0.337024411388889,0.7311440625,0.1925790825,0.0006711625,0.478464628181818
160.8107280725,100.16350125,35.8498090525,0.855796354285714,210.0201565525
16467.9617105581,9141.10608850001,1400.30545166,517.8618283125,49278.1065639692
0.641964143333333,0.0131112858333333,29.6832545475,0.0329174261363636,16.2660339775
7.32489094545357,1.32678218491072,4.20488619399091,2.71395092340682,7.16841273179642
90.0428761344445,49.9032771891667,4.97893951555555,5.06449471,30.9523919206818
11815.2159469625,2489.22628375481,257.7232168025,16.8049734125,938.079344378182
228270.3025,14066.81,77849.8,9001.45,9126.54333333333
33.8918859300001,14.6633499669444,132.009054535714,224.553385251071,33.4327157
95380.9329916876,61739.77354919,12255.1689121625,97.1690783125,185.719803006945
1438.92872114286,438.83040839,910.63740725,7.58460845,630.750391347143
36091.535768875,12038.6132495833,12717.8324778056,81.25463365,4328.0606582725
298.7463863925,144.9201994025,6.29169336416667,105.1325448625,53.1898178206818
832.155310702499,80.6667667777777,112.434966440682,12.25699544,3321.98264066
