DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
2018-04-01,25572.322820008198,2370.70500364042,9097.21352637414,1618.00679850242,958.7072303740221,51261.101661528606,62722.9728672037
2018-04-08,25298.335500171805,2375.2207567016453,9081.965542310527,1652.0369801835438,947.5199865608993,51261.101661528606,62722.9728672037
2018-04-15,25024.34818033541,2379.736509762871,9066.717558246912,1686.0671618646677,936.3327427477765,51261.101661528606,62722.9728672037
2018-04-22,24750.36086049902,2384.252262824096,9051.469574183298,1720.0973435457915,925.1454989346537,51261.101661528606,62722.9728672037
2018-04-29,24476.37354066263,2388.7680158853213,9036.221590119685,1754.1275252269154,913.958255121531,51261.101661528606,62722.9728672037
2018-05-06,24202.386220826236,2393.283768946547,9020.97360605607,1788.1577069080392,902.7710113084082,51261.101661528606,62722.9728672037
2018-05-13,23928.398900989843,2397.7995220077723,9005.725621992457,1822.187888589163,891.5837674952854,51261.101661528606,62722.9728672037
2018-05-20,23654.41158115345,2402.3152750689974,8990.477637928843,1856.2180702702867,880.3965236821626,51261.101661528606,62722.9728672037
2018-05-27,23380.424261317057,2406.831028130223,8975.22965386523,1890.2482519514106,869.2092798690398,51261.101661528606,62722.9728672037
2018-06-03,23106.436941480664,2411.3467811914484,8959.981669801615,1924.2784336325344,858.022036055917,51261.101661528606,62722.9728672037
2018-06-10,22832.44962164427,2415.862534252674,8944.733685738001,1958.3086153136583,846.8347922427943,51261.101661528606,62722.9728672037
2018-06-17,22558.462301807882,2420.378287313899,8929.485701674388,1992.3387969947821,835.6475484296716,51261.101661528606,62722.9728672037
2018-06-24,22284.47498197149,2424.8940403751244,8914.237717610773,2026.368978675906,824.4603046165488,51261.101661528606,62722.9728672037
2018-07-01,22010.487662135096,2429.40979343635,8898.98973354716,2060.39916035703,813.273060803426,51261.101661528606,62722.9728672037
2018-07-08,21741.610785810703,2442.5559173771744,8939.118644208631,2088.1374381222167,812.7112622763011,51419.69791314185,62722.9728672037
2018-07-15,21472.733909486313,2455.702041317999,8979.2475548701,2115.8757158874037,812.1494637491761,51578.2941647551,62722.9728672037
2018-07-22,21203.85703316192,2468.848165258824,9019.376465531572,2143.6139936525906,811.5876652220512,51736.89041636834,62722.9728672037
2018-07-29,20934.98015683753,2481.9942891996484,9059.505376193043,2171.3522714177775,811.0258666949263,51895.48666798159,62722.9728672037
2018-08-05,20666.103280513136,2495.140413140473,9099.634286854513,2199.0905491829644,810.4640681678013,52054.08291959483,62722.9728672037
2018-08-12,20397.226404188743,2508.2865370812974,9139.763197515984,2226.828826948152,809.9022696406764,52212.67917120808,62722.9728672037
2018-08-19,20128.349527864353,2521.4326610221224,9179.892108177455,2254.5671047133387,809.3404711135515,52371.27542282132,62722.9728672037
2018-08-26,19859.47265153996,2534.578784962947,9220.021018838926,2282.3053824785256,808.7786725864266,52529.87167443457,62722.9728672037
2018-09-02,19590.595775215566,2547.7249089037714,9260.149929500396,2310.0436602437126,808.2168740593016,52688.467926047815,62722.9728672037
2018-09-09,19321.718898891177,2560.871032844596,9300.278840161867,2337.7819380088995,807.6550755321767,52847.064177661065,62722.9728672037
2018-09-16,19052.842022566783,2574.017156785421,9340.407750823339,2365.5202157740864,807.0932770050518,53005.66042927431,62722.9728672037
2018-09-23,18783.965146242394,2587.1632807262454,9380.536661484808,2393.2584935392733,806.5314784779268,53164.256680887556,62722.9728672037
