DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2018-09-23,59375.39616453389,24132.169763669008,55955.289584052174,1047.1416968707745,10741.908738050379,494601.41186597414,35783.41957989715
2018-09-30,58995.1106242834,24173.5688008914,56016.9055054875,1026.75476919302,10759.469804604301,519913.696793516,35941.5150056973
2018-10-07,60040.23387820177,24086.29533366912,55445.782612596464,1087.0581617819198,10628.736463223984,525753.4913296653,35811.28768248769
2018-10-14,61085.35713212014,23999.021866446845,54874.65971970543,1147.36155437082,10498.003121843665,531593.2858658145,35681.06035927807
2018-10-21,62130.480386038515,23911.748399224565,54303.536826814394,1207.6649469597198,10367.269780463348,537433.0804019639,35550.833036068456
2018-10-28,63175.603639956884,23824.474932002286,53732.41393392336,1267.96833954862,10236.53643908303,543272.8749381131,35420.60571285884
2018-11-04,64220.72689387525,23737.201464780006,53161.291041032324,1328.2717321375198,10105.803097702712,549112.6694742624,35290.37838964923
2018-11-11,65265.85014779362,23649.92799755773,52590.16814814128,1388.5751247264197,9975.069756322395,554952.4640104118,35160.15106643961
2018-11-18,66310.97340171199,23562.65453033545,52019.04525525025,1448.8785173153199,9844.336414942076,560792.258546561,35029.92374323
2018-11-25,67356.09665563036,23475.38106311317,51447.92236235921,1509.18190990422,9713.603073561759,566632.0530827104,34899.69642002039
2018-12-02,68401.21990954873,23388.107595890895,50876.79946946818,1569.48530249312,9582.86973218144,572471.8476188596,34769.46909681077
2018-12-09,69446.34316346711,23300.834128668615,50305.67657657714,1629.7886950820198,9452.136390801123,578311.6421550089,34639.241773601156
2018-12-16,70491.46641738548,23213.560661446336,49734.55368368611,1690.09208767092,9321.403049420804,584151.4366911582,34509.01445039154
2018-12-23,71536.58967130385,23126.287194224056,49163.43079079507,1750.3954802598198,9190.669708040487,589991.2312273075,34378.78712718193
2018-12-30,72581.71292522222,23039.01372700178,48592.30789790404,1810.69887284872,9059.936366660168,595831.0257634568,34248.55980397231
2019-01-06,73626.83617914059,22951.7402597795,48021.185005013,1871.0022654376198,8929.20302527985,601670.8202996061,34118.3324807627
2019-01-13,73210.67729408464,23030.599183134316,48419.00718120906,1870.3636297937614,8929.20302527985,598801.6745064019,33695.93601795639
2019-01-20,72794.5184090287,23109.458106489135,48816.82935740512,1869.724994149903,8929.20302527985,595932.5287131977,33273.539555150084
2019-01-27,72378.35952397274,23188.31702984395,49214.65153360118,1869.086358506045,8929.20302527985,593063.3829199936,32851.14309234377
2019-02-03,71962.2006389168,23267.175953198766,49612.47370979723,1868.4477228621865,8929.20302527985,590194.2371267894,32428.74662953747
2019-02-10,71546.04175386085,23346.034876553585,50010.29588599329,1867.8090872183282,8929.20302527985,587325.0913335852,32006.35016673116
2019-02-17,71129.8828688049,23424.8937999084,50408.11806218935,1867.17045157447,8929.20302527985,584455.9455403811,31583.953703924853
2019-02-24,70713.72398374895,23503.752723263216,50805.94023838541,1866.5318159306116,8929.20302527985,581586.7997471769,31161.557241118542
2019-03-03,70297.565098693,23582.611646618036,51203.76241458147,1865.8931802867532,8929.20302527985,578717.6539539727,30739.160778312234
2019-03-10,69881.40621363705,23661.47056997285,51601.58459077752,1865.2545446428949,8929.20302527985,575848.5081607685,30316.764315505927
2019-03-17,69465.2473285811,23740.329493327667,51999.40676697358,1864.6159089990365,8929.20302527985,572979.3623675643,29894.36785269962
2019-03-24,69049.08844352515,23819.188416682486,52397.22894316964,1863.9772733551783,8929.20302527985,570110.2165743603,29471.97138989331
2019-03-31,68632.9295584692,23898.0473400373,52795.0511193657,1863.33863771132,8929.20302527985,567241.0707811561,29049.574927087004
2019-04-07,67726.03819358662,24048.065225753326,52284.346746391864,1867.8193563240093,8929.20302527985,564637.4205459811,28442.917211237895
2019-04-14,66819.14682870405,24198.083111469346,51773.64237341802,1872.3000749366984,8929.20302527985,562033.7703108062,27836.25949538879
2019-04-21,65912.25546382146,24348.10099718537,51262.938000444185,1876.7807935493877,8929.20302527985,559430.1200756313,27229.60177953968
2019-04-28,65005.364098938895,24498.11888290139,50752.23362747035,1881.261512162077,8929.20302527985,556826.4698404564,26622.94406369057
2019-05-05,64098.47273405632,24648.136768617416,50241.529254496505,1885.742230774766,8929.20302527985,554222.8196052815,26016.286347841466
2019-05-12,63191.58136917374,24798.15465433344,49730.82488152267,1890.2229493874554,8929.20302527985,551619.1693701065,25409.628631992357
2019-05-19,62284.69000429116,24948.17254004946,49220.12050854883,1894.7036680001447,8929.20302527985,549015.5191349316,24802.970916143247
2019-05-26,61377.79863940858,25098.190425765486,48709.416135575,1899.184386612834,8929.20302527985,546411.8688997567,24196.313200294142
2019-06-02,60470.907274526005,25248.20831148151,48198.71176260115,1903.6651052255231,8929.20302527985,543808.2186645818,23589.655484445033
2019-06-09,59564.01590964343,25398.22619719753,47688.00738962732,1908.1458238382124,8929.20302527985,541204.5684294068,22982.997768595924
2019-06-16,58657.12454476085,25548.244082913556,47177.30301665348,1912.6265424509018,8929.20302527985,538600.9181942319,22376.34005274682
2019-06-23,57750.233179878276,25698.261968629577,46666.59864367964,1917.1072610635908,8929.20302527985,535997.267959057,21769.68233689771
2019-06-30,56843.3418149957,25848.2798543456,46155.8942707058,1921.5879796762802,8929.20302527985,533393.6177238821,21163.0246210486
2019-07-07,57919.43343550005,25599.468240085116,46216.03718634421,1917.444143866903,8901.04333000857,528586.007853617,20838.04115425675
2019-07-14,58995.525056004386,25350.656625824628,46276.18010198263,1913.3003080575259,8872.883634737289,523778.39798335196,20513.0576874649
2019-07-21,60071.61667650873,25101.845011564143,46336.32301762104,1909.1564722481487,8844.723939466008,518970.78811308683,20188.07422067305
2019-07-28,61147.70829701307,24853.033397303658,46396.46593325946,1905.0126364387716,8816.564244194728,514163.17824282177,19863.0907538812
2019-08-04,62223.79991751742,24604.221783043173,46456.60884889787,1900.8688006293944,8788.404548923447,509355.5683725567,19538.10728708935
2019-08-11,63299.89153802176,24355.410168782684,46516.75176453629,1896.7249648200172,8760.244853652166,504547.95850229164,19213.1238202975
2019-08-18,64375.983158526105,24106.5985545222,46576.8946801747,1892.58112901064,8732.085158380885,499740.3486320266,18888.140353505652
2019-08-25,65452.074779030445,23857.786940261714,46637.03759581311,1888.437293201263,8703.925463109605,494932.73876176146,18563.1568867138
2019-09-01,66528.16639953479,23608.975326001226,46697.18051145153,1884.2934573918858,8675.765767838324,490125.1288914964,18238.17341992195
2019-09-08,67604.25802003914,23360.16371174074,46757.32342708994,1880.1496215825086,8647.606072567043,485317.51902123133,17913.189953130102
2019-09-15,68680.34964054349,23111.352097480256,46817.46634272836,1876.0057857731315,8619.446377295762,480509.90915096627,17588.20648633825
2019-09-22,69756.44126104782,22862.540483219767,46877.60925836677,1871.8619499637543,8591.286682024482,475702.29928070115,17263.2230195464
2019-09-29,70832.53288155216,22613.728868959282,46937.75217400519,1867.7181141543772,8563.126986753201,470894.6894104361,16938.239552754552
2019-10-06,71908.62450205651,22364.917254698797,46997.8950896436,1863.574278345,8534.96729148192,466087.079540171,16613.2560859627
2019-10-13,72005.57526325298,22437.131716193606,46852.18196856351,1880.9094778160286,8486.422648141144,445757.30266618816,16278.321011538977
2019-10-20,72102.52602444943,22509.346177688414,46706.46884748343,1898.244677287057,8437.87800480037,425427.5257922053,15943.385937115254
2019-10-27,72199.4767856459,22581.560639183223,46560.755726403346,1915.5798767580854,8389.333361459594,405097.74891822244,15608.450862691532
2019-11-03,72296.42754684236,22653.775100678027,46415.042605323266,1932.9150762291138,8340.78871811882,384767.97204423964,15273.515788267809
2019-11-10,72393.37830803881,22725.989562172836,46269.32948424318,1950.2502757001423,8292.244074778044,364438.1951702568,14938.580713844085
2019-11-17,72490.32906923527,22798.204023667644,46123.61636316309,1967.5854751711709,8243.699431437268,344108.4182962739,14603.645639420361
2019-11-24,72587.27983043174,22870.418485162452,45977.90324208301,1984.9206746421992,8195.154788096494,323778.64142229105,14268.71056499664
2019-12-01,72684.2305916282,22942.63294665726,45832.190121002925,2002.2558741132277,8146.610144755718,303448.8645483082,13933.775490572916
2019-12-08,72781.18135282466,23014.84740815207,45686.47699992284,2019.5910735842563,8098.065501414942,283119.08767432533,13598.840416149193
2019-12-15,72878.13211402112,23087.061869646874,45540.76387884276,2036.9262730552846,8049.520858074167,262789.3108003425,13263.905341725469
2019-12-22,72975.08287521759,23159.276331141682,45395.05075776267,2054.261472526313,8000.976214733391,242459.53392635964,12928.970267301745
2019-12-29,73072.03363641404,23231.49079263649,45249.33763668259,2071.5966719973417,7952.431571392616,222129.75705237678,12594.035192878022
2020-01-05,73168.9843976105,23303.7052541313,45103.6245156025,2088.93187146837,7903.886928051841,201799.98017839398,12259.1001184543
