"A","B","C","D","DR OF FCF***","Clase"
"-0.26147452615523","0.19469929793222","0.025579184600747","-0.0017903952835559","33.744029829773","0"
"0.056114006982549","-0.014246314278399","-0.038338903348336","-0.00041628786247787","3716.957549517","1"
"-0.077770048014847","0.05703438017974","0.0048384360036791","-0.0051549989011137","25.5453128225","0"
"0.014679792754298","-0.026090709501148","0.1093433774257","-0.013723974521654","43.227273405833","1"
"0.0021564633903872","0.0028091821569304","-0.0043113259740961","0.00030853813977344","107.99719752364","1"
"0.015327535291175","-0.037206525556736","-0.18577913509665","0.0081522412478455","91.92450434","0"
"-0.022655300393902","0.025090962400797","-0.00040999432310578","0.00075440330141057","60.862554489167","1"
"-0.10312474170068","0.044749987486327","0.11627378927015","0.0017692840042463","70804.13380474","1"
"-0.12547163614077","0.087988256686784","0.016176946221266","-0.007053733209957","140.14012961727","0"
"0.063911378732344","-0.0061557851164484","-0.10973283183446","0.036257185301438","0.42129260795455","0"
"-0.10093460648051","0.017863057502472","0.03751326147047","0.0026944861775281","2.9382003125","0"
"-0.030713483388641","0.088331953985845","0.0079070383130918","-0.050710976717672","246.06523493361","1"
"-0.096887638302678","0.0048666788300536","0.00870063679102","-0.0089891754499666","52.889644696667","0"
"0.0044603932131926","0.0097470806744753","-0.0015611891311508","-0.014239624207159","204.99830553","1"
"-0.012344777479485","-0.0073019938661105","0.00018603147887168","-0.00042886758060731","3648.0390874087","0"
"0.013188545767263","-0.020879671846555","-0.018049381849019","-0.037327222242498","34.030181110596","0"
"0.078958725888259","-0.074154858836655","0.051122924566665","-0.026314168836712","2091.9384070192","1"
"-0.082986459960732","0.069018034278693","0.0061352038328815","-0.0039714493879345","267.75704140444","0"
"0.016177721720306","-0.012391560265103","-0.0037971601934686","-0.0035266552803203","503.5832162739","0"
"0.016682520303325","-0.024981349655243","-0.0001734119992535","-0.0068657644198851","180579.01119043","0"
"-0.013795194349445","0.010732228990352","0.0044675958279567","0.0051700600574347","461493.23076923","1"
"-0.1203459135144","0.097628044461408","0.0018930753772256","-0.0032427857251514","42.539599713611","0"
"-0.034396654545644","0.043353642010967","0.0094274695691307","0.0034550467256571","48.689744426136","1"
"0.015733220600825","-0.013888133938724","-0.011199717016188","-0.0022942563072321","9.7999896666667","0"
"-0.095168549561683","0.081258202261589","0.007602858176719","-0.0012616870749993","30.19206264","0"
"-0.44666131788421","0.2571628077558","0.0016643246166849","0.0026493829206787","54.596280279643","0"
"0.0056227218762266","-0.014078717621276","-0.0054495731760869","0.002298454421118","10.524313946944","0"
"0.076698422965099","-0.029021911896749","-0.019828813211785","0.00035079803691091","3144.3560068214","1"
"-0.042195363457787","0.061366293073799","-0.002099486352597","-0.016483064293957","65240.594649989","1"
"-0.001103926132812","-0.0028355037029998","-0.010721000321979","-0.01237032482062","713.78397011909","0"
"-0.030598804045763","0.015253787014642","0.013560722131447","-0.0052382034547292","575.80557720432","0"
"0.12124830355669","-0.041244088151853","-0.079558674436044","-0.0074548973251225","2.7635011625","1"
"0.063495731531268","-0.037683701733119","-0.010468133515574","-0.00025154760877314","20226403.382308","1"
"0.11908795433622","-0.10863534678382","-0.0095795051904583","-0.008206165780224","294.1831486125","1"
"-0.077581201558665","0.076510322802417","0.015990047954398","-0.0015915740686755","55.446981328889","1"
"0.045847969285922","-0.032894696608381","-0.006900667928823","-0.00079915248307421","16.0324133225","1"
"0.016041622054488","0.0062892753492025","0.0075420265622649","0.0060152836961366","2555.2412506678","1"
"0.016047277718081","-0.014827307496655","0.015932705827011","0.0053839601562762","585.63761807692","1"
"-0.032288958543225","0.01667007915719","0.01494087972396","-0.0033843618117693","1458.9115905822","0"
"-0.033312302271428","0.026038172489449","-0.001128239769356","0.0001881336803325","611.1495180725","0"
"-0.089788687439798","0.060582988309765","0.0047536520853471","-0.083491508136406","0.707349426925","0"
"-0.04844999867313","-0.01758665871991","-0.0015753042604521","-0.0080489868385454","573.17399820364","0"
"0.011696083439184","-0.0037931936549371","0.02575858347318","-0.029678335122348","3.1300280225","1"
"0.010818120351589","-0.0067613252197431","0.78971907283786","-3.16590278543","5.459604474375","1"
"0.031292934924556","-0.012239989625734","-0.0023301021529299","-0.00055884187235185","149.0817534725","1"
"-0.019786936342671","-0.0032476810681194","0.010492452264614","0.0089317116745744","2.8460420075667","0"
"-0.170940908544","0.080724783211015","0.066059974578924","-0.015919802752087","39.111503058056","0"
"-0.10507015155392","0.07656519247797","0.035981797876056","-0.011935995587639","11.279947653636","1"
"-0.0051426803735236","-3.670883774437E-5","-0.0010512546878891","0.00047007757485928","290.60517522667","0"
"0.0700454724925","-0.060586788651362","0.0052600854882409","-0.0072774895140422","125.64486306222","1"
"0.077345649916021","-0.013979569471357","0.00022326775931557","0.016854122371475","143.29789733019","1"
"-0.19608796644818","0.18255416288833","0.022441527900934","-0.005993964033893","35.74415241","1"
"0.37986998415381","-0.26878689154287","-0.015975118746572","0.00044330250004932","6.70793984","1"
"0.004727572843892","0.094283076347396","0.15325823036566","0.0037329427254088","0.94969152272727","1"
"0.10534325925501","-0.050909394899045","-0.010158110578223","-0.0083488002056252","30.781610306667","1"
"0.0073637922729338","-0.0016478314329611","-0.014253272130618","0.004024037474636","20.13669025","0"
"-0.01474351943231","-0.010989056815976","0.039566966302148","0.00022253560177508","202.70957868917","1"
"-0.18757714683207","0.13640167556319","0.039802162792177","-0.026868801366","248.62206987705","0"
"0.081104288743011","-0.051387044253607","0.0010335222346281","-0.035505419688274","1.990152756225","1"
"0.052241947764625","-0.0027353536949776","0.031773682622687","-0.0053516837145156","363.53006944444","1"
"-0.035135425007556","0.068150073698248","-0.0013399974502841","0.00069832492261326","2.3306779725","1"
"0.013020696572485","-0.002836388074301","0.016675793319045","-0.00049631055744135","110.04487279556","1"
"-0.016624967648059","0.01169605737106","0.03646551553666","-0.093364551415648","11.793005785","1"
"-0.016885822384809","0.012620842848665","0.00421750244226","-0.00089570032518904","806.90695911","0"
"-0.049041670707827","0.011827228185223","0.047698703061384","-0.0052630965713694","6591.1621798858","1"
"-0.090067498701859","0.07843503868937","0.00036460539044388","-0.001802334637475","230.56766944444","0"
"-0.0011373034628306","-0.011725821707856","0.0061799863375812","-0.0038318192237738","14157.043330043","0"
"-0.18606198926606","0.14679572027432","0.053286155943597","0.0047680085709359","127.6379653","1"
"0.1070756916575","-0.05096919211346","-0.018712970088142","0.00049649115596217","4.9804488125","1"
"-0.075161124894225","0.024380438485352","-0.014841771875216","0.0010068319853764","252.60070164472","0"
"-0.011790786377671","0.035462207625357","-0.0051806674184941","0.01256440540518","29.1060328225","1"
"0.032396851028326","-0.016568490309685","0.0035771269983748","-0.0024259256598475","361.9080857","1"
"0.022398258425232","-0.00019881875728481","-0.0094352639452483","0.00047324206330372","8.2016133928571","1"
"-0.081315838392158","0.036043006522284","0.010702795823053","-0.00013346617112496","90.5919634375","0"
"0.013434442568381","0.010325047804481","-0.0024484928864738","0.0015217718472209","2404.976812685","1"
"-0.056403020163252","0.03235888514077","0.017160722625625","-0.0040954781421661","23.8507438275","0"
"0.076272663719512","-0.046910017764663","-0.017492292255737","-0.0037323991413199","8.9528929225","1"
"-0.0096545324780651","0.007888885404563","0.00076422991145633","0.00028083011416951","4085.4849797525","0"
"-0.01161303956497","0.0078864394945517","0.0073552334067195","-0.00096528520364756","13.91885033","1"
"0.022931603055758","0.0087617371350716","0.028851867701202","0.17321457205914","14.018554963846","1"
"-0.008181114435854","0.021057516576961","0.0031879425395776","0.0027216580981109","118.43920992667","1"
"0.30416184288219","-0.042258285731495","-0.12000552114344","-0.036830711806447","26.86314449","1"
"-0.040392438801081","0.014161112553167","0.033616454777951","-0.0043055846766864","2497.7130398025","1"
"-0.020564473676248","0.0077541689014484","0.0031171516637306","-0.0057813063523748","21.0816902225","0"
"0.007413133890206","-0.010764400300411","0.0051701748088193","0.025138798802377","46.023972101538","1"
"-0.2413404689077","0.18036541323404","0.055290953865668","-0.0022483729903835","2.8893034891667","0"
"-0.028437942692836","0.057618375652761","0.015652184696329","-1.5451424994045E-5","23.553617340278","1"
"-0.10712322927666","0.08939239710306","0.012567636014229","-0.00036364814004968","844.63735291667","0"
"-0.078693237828719","0.06980516844458","0.089705440360333","-0.0022078444121285","8.00828413","1"
"0.052220039254087","-0.017280963754121","0.040471140875657","-0.0002912544568447","32.815332133269","1"
"0.10224438680333","-0.10272645790636","0.16003930250132","0.00098521483421421","34.885311832727","1"
"-0.00027427830221524","0.0035534524028305","-0.0072123107067068","0.003914448706482","2.7765055624068","0"
"-0.14166792161392","0.092011329657759","0.017859354930053","-0.0024286149195108","6.8452620725","0"
"0.061646085496791","-0.063598167744405","0.029155269394032","-0.028809303103068","324461.01844025","1"
"-0.25754858601936","0.19761909966825","0.049069303944591","-0.008946121343031","56.829683200043","0"
"0.061162111177915","-0.022213909428014","-0.018604572638049","0.0024392619940816","0.32038127559643","1"
"-0.11490205535954","0.0080423588818561","0.11747366142555","0.0027999143653809","317.8732149375","1"
"-0.021341383670157","0.011588276385994","0.0058153646172809","-0.045072473983648","6436.4095769231","0"
"-0.017018494298616","-0.0063099257790974","0.0028709825103952","0.0075937165303049","400742.91","0"
"-0.07198010909649","0.046919280710058","0.03328685494538","-0.0044488708940131","607.43765962667","1"
"-0.17859105174458","0.13624676704957","0.020382359256709","0.002385205989315","313.1122007925","0"
"0.31341608676256","-0.18823414453187","0.0017653811545035","-0.008954568070985","575.68000817667","1"
"0.0093954187747231","-0.0098201057801159","0.0041020962288834","0.0017528632546523","390.93666825","1"
"0.043135742996151","-0.037392551437131","-0.0048346467522183","-0.0030114318458692","123.33383347667","1"
"-0.00055765033718286","0.022218795221178","-0.0045302552223874","-0.00068652968155181","110.6109973825","1"
"-0.13757884938343","0.10011649445759","0.0053290695028607","-7.0039112208257E-5","14.993291159091","0"
"0.034329989037571","-0.028614028936617","-0.051909881648552","-0.0053907089318837","38.376492585455","0"
"0.00077850652891491","0.0043271188227311","-0.01099706516231","-0.0048994603205599","27.0943144725","0"
"0.037689080580292","-0.040843920029579","-0.20207367067414","0.0024876777230048","236.77818942333","0"
"-0.045453377601052","0.044732544320999","-0.54795156037263","-1.0275109468778","6.9734306380556","0"
"0.065533974659907","-0.046441807031911","-0.0022961549769256","-0.022524705718512","1408.6099253469","1"
"-0.017158043723444","0.0068014588107236","0.0022316544315331","-0.0019326769735452","1.1646893054545","0"
"0.0057879374638877","-0.0010333428897117","-0.01598159061296","-0.047667930276773","8438.794912375","0"
"-0.037410641398641","0.0027844647169109","0.015094041574212","0.0099030787596837","784.36366553","0"
"0.17343990169607","-0.1206842044179","-0.013677463095236","0.0011592006869482","3.5264533","1"
"-0.095715560219655","0.046159696383372","0.15694917651542","0.013628834820013","11.4268376625","1"
"-0.13925301148337","0.0054099476441858","0.10754648462838","-0.0039572334653301","13.794008263125","0"
"-0.00073144884547371","-0.0020062921956953","0.010608010974456","-0.0020232636175216","9.23906806","1"
"0","0","-0.36824070523286","-0.036679600101242","18.927016724722","0"
"-0.01400523815082","0.022984270996426","-0.00073921154714497","0.0026763071978235","86.765918833611","1"
"0.053009579796278","-0.020829702297435","-0.011336575930921","0.0010475003249596","44.8751569231","1"
"-0.046457243991912","0.023380749080795","-0.031402904645883","-0.00031351161544893","10712972.485184","0"
"0.029313464679065","0.0081396468165209","0.059545525648784","0.0060264039787641","39.72294787125","1"
"-0.10089223720099","0.070636022409891","0.020657742376676","-0.0090668636129457","10.950821557847","0"
"-0.11186608306502","0.046143442928368","0.045572020957038","0.015116955488765","3069.62611505","0"
"-0.019045740206914","0.037440062329611","0.075610144956934","0.001520548684046","4.9767246025","1"
"0.10915268500343","-0.0061992413086953","-0.011653510749515","0.0016010997367858","18.17053433","1"
"0","0","0.13664005882049","0.0003975805199922","4.9601352544444","1"
"-0.065491007934405","0.056288357063815","0.027358037044533","0.00033607785955247","449.82311057","1"
"0.049170056712439","-0.04701489498843","-0.038982216568021","0.024488418134103","798.18137891","0"
"0.13898227560075","-0.092986153023561","-0.033709623614187","0.010640849462556","15.50893479","1"
"-0.10917035500361","0.073919905572719","0.021931302467216","-0.0028986092540594","369.2307675275","0"
"0.071407109438524","-0.015878226813427","0.022273532020955","0.0026200460589025","46.460833354167","1"
"-0.00081995556622311","1.4884314743159E-5","-0.11704272733081","-0.012224993941124","1.99806989","0"
"0.087304025795805","-0.039948382789671","-0.0388037453773","-0.0045567433593431","4830944.5733333","1"
"-0.14660646997431","0.20828864962001","-0.061995603921783","-0.009191976628708","1370.4492574911","0"
"-0.017398220759402","0.012269227148565","0.008147950110474","-0.040082206436243","211576.03361111","1"
"0.080138121157745","-0.021234472996082","-0.043138659503839","0.014546295743987","272819.625","1"
"0.014801051496003","-0.00033205042404543","0.028950179845653","-0.050804386336118","275.96185194333","1"
"0.0010170713818357","-0.0015485585561131","0.0036964332563647","0.001397158129562","282779.31562597","1"
"-0.39473488698282","0.19763114319732","0.12102519379499","-0.0024137092386565","87.377763856667","0"
"0.13452586766826","-0.11896627676349","0.014918024604719","-0.018344754108289","9.21034565","1"
"-0.039025120607334","0.028660111674618","0.0057207452789542","-0.0055786099399477","270.536523315","0"
"0.11376644669216","-0.095306844748628","-0.012207984243804","-0.0087292053671549","30390.33155324","1"
"-0.031868202356167","0.018779739691676","0.00086806615112631","-0.0021843513803019","843.3698305225","0"
"0","0","-0.14224971475884","0.013581403869731","449.24530734","0"
"-0.16489488599255","0.080310660352018","0.014477082434078","0.00051792503747613","196.90956028583","0"
"-0.093110015754081","0.086640308523673","-0.022447951333683","-0.0014687841019761","563.6182530625","0"
"-0.050595184864559","0.02263153444768","0.010179771730525","-0.0149985283795","553.94506078857","0"
"-0.1637307808563","0.1381860571108","0.0067536333634531","-0.00024363414402899","1261.23477165","0"
"-0.16829827236238","0.14906396889069","0.018031867494296","0.0013293124101313","491.536975","0"
"-0.073931983809138","0.050272722597566","0.025531302832972","0.026265741413336","448.58118055556","1"
"-0.16257709405079","0.093401328547523","0.0063527539832545","-0.0015221424285916","42.67354145","0"
"0.0057656551115816","0.00011609083585745","-0.00026807664208013","2.8554410142535E-5","33.111250606667","1"
"-0.10267988689706","-0.024499380826699","0.11925765170106","-0.00047609103463035","754.86306669","0"
"0.09022512628866","-0.0090255547784918","-0.01850593218122","-0.0042230220341214","7.0560279775","1"
"-0.067326124260612","0.098860749467563","-0.25182432275719","-0.024767963128203","348.96743210667","0"
"0","0","-0.35993292350395","0.0046899039233618","13.285324782525","0"
"0.017533275314812","-0.0081250992361274","-0.028589437598798","-0.0022738735653181","152.236896625","0"
"-0.024232993417052","0.0084503686840819","0.007712242591322","0.0031192178301853","1150.94020381","0"
"-0.11360663428408","0.085494946706926","0.03781809900248","-0.0103818297362","76.191363785","1"
"-0.21457482111096","0.16584760340117","0.014603711438808","0.045134947871873","438.2300139325","0"
"-0.056812117370739","0.053877867880866","0.0040939066169236","-0.0026760150420458","2987.0904149025","1"
"0.032016801754435","-0.019392619242167","0.0048740145292511","-0.01281699147879","26.339534430833","1"
"0.032713491689056","0.027121247021819","-0.018771462133749","-0.00080779366519485","3.69089734","1"
"-0.1659281745893","0.10917274527511","0.018350432862306","-0.00095442045497071","7568.2774951125","0"
"0.10440799393877","-0.091633437065692","-0.014012404046837","-0.0047772673766355","405.78299375","0"
"-0.030901905908043","0.0028600693185875","0.011004398883217","0.0057029202627496","572.47367588","0"
"0.0093839316255011","-0.021438302468172","-0.00053041378503268","-0.0036854352162567","184.14684622333","0"
"-0.057350849963554","0.047478754726998","-0.00073929695206356","-0.017487876396376","92.458056038864","0"
"0.0035866880551879","-0.013489670948502","-0.0023634936561982","0.00512890509011","615.1372687297","0"
"0.030364657147604","0.00047358703960194","-0.029863150100254","0.0022102008706948","1935.2120886533","1"
"0.0052762609169684","0.011035894889213","0.0013324966706051","0.001881649151077","3576.87498289","1"
"-0.2266923962087","0.18883047860361","0.024079313077217","0","25.498417435833","0"
"-0.042186745459588","0.051145024020899","-0.0027728619321045","-0.0075365413409221","7767.1074","1"
"-0.062598511206519","0.036834878028615","0.020356786735751","-0.00396280362999","79.443705737778","0"
"0.17516929082435","-0.042344352600822","0.022166174744108","0.062894296584418","0.55293599755833","1"
"0.0082317546008181","0.0040847945635182","0.010662320497378","-0.00083484751923428","296.83338606","1"
"-0.091910947207771","0.11878673819023","-0.010854140786967","-0.00021629228158809","5.719208212725","1"
"-0.023753898619854","0.04348824312649","-0.021894176039838","0.0019060312477598","1730.7056990558","0"
"0.022047070874156","-0.0079593564075103","-0.012722661542467","0.0049594581971831","193.1375417125","1"
"-0.015008113954211","-0.10773276080375","0.12663123606009","0.0024377166020789","252.76003202778","1"
"0.10920046281773","-0.025601363200926","-0.0813059170585","-0.005068286998534","1.7216357439","1"
"0.05906857689466","-0.040465375197314","-0.0093447011974221","-0.0056854960230891","1079.1794221822","1"
"-0.065168652868112","0.02575440317707","0.00035391854838835","0.0021187175767072","2562.85742858","0"
"-0.016150034348949","-0.00052202383536911","0.051728822641664","0.0094609288678926","5.1590229715909","1"
"-0.072199771542019","0.060761327212652","0.023785529022623","-0.0021638694748557","7.31954696","1"
"0.028241409054796","-0.022054308405909","-0.0065524845477843","0.00098497273552623","932.21867187556","0"
"0.0048047474970769","-0.021882632714659","-0.038163372672728","0.00072352815205864","5.2020029","0"
"-0.14996221615675","0.12232431083096","0.0069236764414133","0.0046352865804102","344.72214641","0"
"0.11376644669216","-0.095306844748628","-0.012207984243804","-0.0087292053671549","30390.33155324","1"
"-0.054227846201328","0.034248546301552","0.0034202181255357","-0.00020040517147174","567.57162765341","0"
"-0.063968223604509","0.057018819312963","0.00033297907584772","-0.0018930598488581","96.3842294775","0"
"0.039445463172544","-0.048694511811578","-1.4209047836673E-5","0.0052777830571466","2128.3514928178","0"
"-0.018061331136902","0.013817355001638","0.0004306827636733","9.0894013778151E-5","4720.0233333333","0"
"0.063121049105076","-0.03303298041451","-0.017862185136017","-0.0017707576207927","3644.1492010525","1"
"-0.080989343327653","0.0611154744351","0.010647910611148","-0.006646783059586","573.55156236","0"
"-0.048036190337591","0.01321561180066","0.0027251095970749","-0.027356078038505","771.0976246875","0"
"-0.052019645241686","0.037317260718363","-7.5078009735215E-5","-0.0059989627826353","80.6175131875","0"
"0.06444805927815","-0.047632683200049","-0.027465437696669","0.00021674875829106","467.9590163225","0"
"0.020737032221901","-0.0022951035793746","-0.040926305753474","0.00039630774269387","469.63736394096","0"
"-0.059126880341485","0.035773964499179","0.012411995386352","0.0013426981206342","207.06873251556","0"
"0","0","-0.026321741666852","-0.022402270190146","0.94304727805556","0"
"-0.1488262579807","0.047596392159098","0.028955027772264","-0.0070656665240094","7.2015570525","0"
"-0.019546256128619","0.012314612307724","0.009210310841221","0.0021859261222711","587.57433325","1"
"-0.020059629237869","0.039684301993771","-0.0097992663402618","0.0014090390479081","234.0650424525","1"
"-0.089629659397937","-0.0021263776042839","0.07659693542776","0.0039816399262422","30.686484623333","0"
"-0.015561840134094","-0.0059534156828679","0.057280075497457","0.039158897899102","11738.217629936","1"
"-0.028328376991714","0.017011740539786","-0.0023850288782847","-0.0054463145943477","56.04909814","0"
"-0.0490775620224","0.029546568303994","0.012090485028508","-0.0054000366388709","116.00035030091","0"
"0.00099149505884946","0.002982908784875","-0.0066822694274101","-0.0021606296455063","6475.3531783082","1"
"-0.0041688113016938","0.050310044129771","-0.07471007363254","0.00064067811299815","649.24529506778","0"
"-0.13696051177833","0.079975591402323","0.032397442246728","-0.016979070282909","111.19100603159","0"
"0.025536292184884","-0.0063271348971367","-0.020258499482489","0.00040722577022553","30.297659","0"
"0.041659257983001","-0.0028768441164837","0.0057449790617752","0.00015761739021861","42.6604434","1"
"0.029244627779351","-0.013172112460883","0.0090773399507136","-0.0021657413874268","900.19929936","1"
"-0.0025822542322939","0.00018339808691449","0.01409261063704","-0.0043543283189214","955.28340608273","1"
"-0.037144006124004","0.016066216426421","0.013288939216052","0.0032216895961509","33.179028105833","0"
"0.17741335685715","-0.087638126647242","-0.044435565325631","-0.0039931948218204","7.6744021877778","1"
"-0.044910418979801","0.042261952422578","0.0055153882713786","0.0010025139397995","4765.9588366581","1"
"-0.037309910535938","0.035459571840673","0.0035067475126931","-0.019940965096133","10.043094385833","1"
"0.024631977816298","-0.017317928736817","-0.016939761427318","-0.0083627762174036","144563.94723876","0"
"0.086205804649065","-0.04410288237652","-0.026805563694902","0.001611118650126","12.406436904318","1"
"0.024798384790804","-0.0015241051547431","-0.013219542792259","0.0055865897751577","105.64062545","1"
"-0.019593368330164","0.02404187794411","-0.026228000678867","-0.0045405584869048","145.26396438091","0"
"-0.048522669636732","0.047323125643233","0.0041842111206003","-0.0013736712787655","164.0823252925","1"
"-0.083447807673103","0.019982155951949","0.019664988444861","-0.015050797686431","17.8843543","0"
"0.088416781062182","-0.0086284457808535","0.05204592542438","0.013245944908197","152.1733282025","1"
"-0.05765982777613","0.011871735817769","0.023406879257629","-7.4640959086936E-5","95.550710095714","0"
"-0.06986460179083","0.050511196575604","-0.0090764774361637","-0.00022943267737983","40.66327922","0"
"-0.060584495871788","0.0048730147512853","0.033815286011758","0.051468349297087","81266.001205812","0"
"-0.01766871398625","0.01316931269022","-0.073239333826696","0.0030080380551158","1.8415209525","0"
"0.040018927224269","-0.016339473927923","-0.015146040606909","-0.0077651128350071","84.3126978","1"
"0.013809107882287","-0.0088325125594736","0.0017152043469688","-0.0037215153901183","116.10772324","1"
"-0.027997979805944","0.018084268677592","0.0010964478617053","0.0026557466824687","1.2286096394231","0"
"-0.029283161215071","0.014488933098793","0.015630731886728","-0.001490940890671","209.13814850545","1"
"-0.073563186084845","-0.0043557910808015","0.048957008254607","-0.030162805313456","166.35305791769","0"
"-0.052645796607611","-0.05442375610743","0.0017707587248365","-0.00061991142850152","3542.6660811181","0"
"0.070608775497472","-0.017874117093885","0.014915497200503","0.0002156315471006","18439.518275","1"
"0.076698422965099","-0.029021911896749","-0.019828813211785","0.00035079803691091","3144.3560068214","1"
"-0.0098394394279895","0.0049046283379211","0.0094579076743882","-0.00040201523794175","16004.370842028","1"
"0.064098371034266","-0.055515345789885","-0.079729207017385","0.038000468660772","16.997245813611","0"
"-0.019357844942905","0.019006917605594","0.0012667126324821","-0.0027077762386288","84.168630850909","1"
"-0.0045945943970417","0.0088781750977502","0.03185025917149","-0.00077242812553871","250.35751046222","1"
"-0.096158670832513","0.12630335054581","0.027289138533222","-0.002340576042277","57.45147621","1"
"-0.010835087954985","-0.00029758307334666","-0.0060587524376499","0.10296302001297","71.4411081525","0"
"0.04263008774692","-0.017090777223878","-0.0079399158843856","0.0020883737430126","3941.1418027778","1"
"-0.011160911898348","0.0079848561431372","-0.00096483386045917","-0.0024112334365995","635.64439166667","0"
"-0.0058958153728778","0.012396481702063","0.0016242632665567","0.029880424002815","45806.848441823","1"
"0.14274930324416","-0.043022761193778","0.057123624861123","-0.014518614358528","17.637463831025","1"
"-0.040928840185746","0.030088661487889","-0.0045522256965371","0.0041546779825753","2049.27835905","0"
"-0.13472152667504","0.079207758455462","0.036847268648818","0.0025573301333766","17.817161282727","0"
"-0.029060642586998","0.019416718769783","0.01098342071835","0.027382010015952","148.10414262068","1"
"-0.0022380126297746","0.0064269681870046","0.0042279697987223","-0.0012703437908662","2872.2441379325","1"
"0","0","-0.11019760653261","0.20323901215693","3.783177369025","0"
"0.022221966880726","-0.0052799610075885","-0.022834696895567","0.0036305892914516","100.28146708917","0"
"-0.03170374223203","0.028904938013292","0.016025277358669","3.0677702555084E-5","23.1444991125","1"
"-0.036374123668272","0.035054523528483","0.0067976154678253","-0.0010383428734768","1047.5458886246","1"
"-0.094891199258344","0.078722221985464","0.0020409906560827","0.0016456968510627","172.96018994182","0"
"0.089276973583263","-0.04888042164307","-0.0041151275124881","0.014893646886427","7213.8457769091","1"
"-0.066352216359448","0.038600618674357","0.012474529869315","-0.0061785458832996","722.9891796225","0"
"0","0","-0.14607148182606","-0.0055708024413222","24.3274455125","0"
"-0.28979030368579","0.15899657885569","0.055619605531985","-0.0076925115451075","471.74107775","0"
"0.066218987676373","-0.036153185147869","0.0053603137162577","0.0014457062258613","104.37095419909","1"
"-0.085722871591564","0.04517952374154","0.027444281520519","0.00036247204621292","272.3591616725","0"
"0.018671714196628","0.0068292072309032","-0.016839036659722","-1.2328947349031E-6","924.19639516556","1"
"-0.27471885128134","0.11947383105603","0.20079045197213","-0.028299251601342","242.6255462025","1"
"-0.01401024190462","0.029070653743228","-0.0026464978816142","-0.00014555057226969","7220.189957375","1"
"-0.12125855123483","0.098936798477018","0.023223250220214","-0.010026559277264","111.58438932692","1"
"0.097174710899407","-0.074594949788711","-0.00095614813585323","-0.00069689160060315","169.5447971425","1"
"-0.035046751056837","0.033992690780531","-0.012784947145996","0.00073110469580805","1751.9854657292","0"
"0.026562247671268","-1.8014799213859E-5","-0.011374421559007","0.00044632725823861","45.3663717325","1"
"-0.15897844485709","0.1077506865705","0.047246746415956","-0.0019193812708558","21695.151995163","0"
"0.052609729521301","-0.0041227747392459","-0.017791663784941","-0.0015676690669948","1870.7883564525","1"
"0.13191040847186","-0.096057680117191","-0.018672352534407","-0.002048792120424","206.08788554472","1"
"-0.059178846505991","0.049288056681886","0.0012220279956895","0.0011513981871316","28.223554476364","0"
"0.0099321885533846","8.6723432120908E-5","0.030195439424177","-0.00051047353574341","88.201840084038","1"
"-0.11891615023772","0.1110376505071","0.00028830485524219","-0.0013038684201247","2121.8199538025","0"
"0.1625492533219","-0.0056193623670439","-0.092139629295366","-0.00024007319506123","0.2672468429","1"
"0.061576265089944","-0.011728427493503","0.016270081139589","-0.026183937072551","457.19586837","1"
"-0.082395028526109","0.038757416524515","0.025417387459372","-0.0099916101015827","26.246888557045","0"
"-0.20544187525506","0.10696042545911","0.003613983280184","-0.0028603656237595","2900.0299585855","0"
"0.065885063021765","-0.0049093308962309","-0.0021482879346929","0","15.22571569","1"
"-0.022128271520873","0.006314712996455","0.0036166750203851","-0.0028201011855347","565.1547495625","0"
"-0.16037598383265","0.14705038617944","0.017548669124756","-0.0060554619266022","18369.22010936","1"
"-0.1794947864022","0.14717529327855","0.0026192695274726","-0.0057294880041306","463.5809","0"
"0.033987874024374","-0.016314037270407","-0.0092663739985382","-0.027408637854434","362.3826744025","1"
"0.082008552078631","-0.082957586355814","-0.0034753913974876","0.012856577926451","42637.261437013","0"
"-0.032622566435379","0.027674395315989","-0.00070965751337591","-0.0036921136923527","28644.559879872","0"
"-0.049017877687208","0.042729673952472","0.0090966883024489","-0.0014292097776378","174.4537332275","1"
"-0.0086563841546097","0.014104223139151","0.022364091151105","-0.0044542474835783","702.55905188","1"
"0.14496581749269","-0.063398440267293","-0.056572789913623","0.0063590979826622","3155.9676954558","1"
"0.021828696884515","-0.0022714338176507","-0.0010121400234197","0.00084292582509207","252.77451185667","1"
"-0.010981089577215","0.0032573330906318","0.0049502708026355","-0.0051929685843951","278.05126874068","0"
"0.0075913623651585","-0.032672082318714","0.023202188088545","-0.0011504410845749","7071.4134026608","0"
"-0.005628528849979","-0.0023571232592704","0.019376779946737","-0.00069572774894978","61.4268460125","1"
"-0.023526522143138","0.017500140333681","0.0090103040777855","-0.0035712113057793","4371.41248328","1"
"0.0081554765819942","-0.048859703131202","0.00034364352871035","-0.0038439659414697","1407.7689530225","0"
"0.10041697396861","-0.062662350492514","-0.0049213538531284","-0.0028401435761617","12344.182454446","1"
"0.06322526314519","-0.074952331661027","-0.019145588870884","-0.0075325396778299","282.4346225","0"
"0.10351734411021","-0.034591550793694","0.014954373824158","0.00050549331781918","8.0363758","1"
"-0.030561891179262","0.020971267554699","0.0061526707705567","-0.0034208624097826","315.72160682182","0"
"0.015826487402759","-0.010682562768403","-0.068033552061262","-0.0052594284454661","43333.34","0"
