DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2019-04-21,8079.47499863494,1573.8655076793946,6575.564463301667,284.09484040242893,603.4330378860393,48360.1658149045,5017.093313765871
2019-04-28,8070.816848930553,1618.365831175236,6575.136344159469,291.71389415813724,596.555686770497,48408.0909839881,5031.130039195453
2019-05-05,8062.1586992261655,1662.8661546710778,6574.708225017272,299.33294791384554,589.6783356549548,48456.0161530717,5045.1667646250335
2019-05-12,8053.500549521778,1707.3664781669193,6574.280105875074,306.95200166955385,582.8009845394126,48503.941322155304,5059.203490054614
2019-05-19,8044.842399817392,1751.8668016627607,6573.851986732877,314.57105542526216,575.9236334238703,48551.8664912389,5073.240215484195
2019-05-26,8036.184250113005,1796.3671251586024,6573.423867590679,322.19010918097047,569.0462823083282,48599.7916603225,5087.276940913775
2019-06-02,8027.526100408618,1840.867448654444,6572.995748448481,329.8091629366788,562.168931192786,48647.716829406105,5101.313666343356
2019-06-09,8018.867950704231,1885.3677721502854,6572.567629306283,337.4282166923871,555.2915800772437,48695.6419984897,5115.350391772938
2019-06-16,8010.209800999844,1929.8680956461271,6572.139510164086,345.0472704480954,548.4142289617015,48743.5671675733,5129.387117202518
2019-06-23,8001.551651295457,1974.3684191419686,6571.711391021888,352.6663242038037,541.5368778461592,48791.4923366569,5143.423842632099
2019-06-30,7992.89350159107,2018.86874263781,6571.28327187969,360.285377959512,534.659526730617,48839.4175057405,5157.46056806168
2019-07-07,8129.59786001846,2030.8837587097394,6663.162822394303,358.8476592871419,535.7999514121134,63972.81616888968,5179.803819187186
2019-07-14,8266.30221844585,2042.8987747816686,6755.042372908915,357.4099406147717,536.9403760936098,79106.21483203885,5202.1470703126915
2019-07-21,8403.00657687324,2054.9137908535977,6846.921923423529,355.9722219424016,538.0808007751061,94239.61349518804,5224.490321438197
2019-07-28,8539.71093530063,2066.928806925527,6938.8014739381415,354.53450327003145,539.2212254566024,109373.01215833721,5246.833572563703
2019-08-04,8676.41529372802,2078.9438229974567,7030.681024452754,353.09678459766127,540.3616501380988,124506.41082148638,5269.1768236892085
2019-08-11,8813.11965215541,2090.9588390693857,7122.560574967367,351.65906592529115,541.5020748195951,139639.80948463557,5291.5200748147145
2019-08-18,8949.8240105828,2102.9738551413147,7214.44012548198,350.22134725292096,542.6424995010915,154773.20814778475,5313.8633259402195
2019-08-25,9086.52836901019,2114.9888712132442,7306.319675996593,348.78362858055084,543.7829241825879,169906.6068109339,5336.2065770657255
2019-09-01,9223.23272743758,2127.0038872851737,7398.199226511206,347.3459099081807,544.9233488640842,185040.0054740831,5358.549828191231
2019-09-08,9359.937085864969,2139.0189033571028,7490.078777025818,345.90819123581053,546.0637735455806,200173.40413723228,5380.893079316737
2019-09-15,9496.64144429236,2151.033919429032,7581.958327540431,344.4704725634404,547.2041982270769,215306.80280038147,5403.236330442243
2019-09-22,9633.34580271975,2163.0489355009613,7673.837878055045,343.0327538910703,548.3446229085732,230440.20146353063,5425.579581567748
2019-09-29,9770.050161147139,2175.063951572891,7765.717428569657,341.5950352187001,549.4850475900696,245573.6001266798,5447.922832693254
2019-10-06,9906.75451957453,2187.07896764482,7857.59697908427,340.15731654633,550.625472271566,260706.998789829,5470.26608381876
2019-10-13,9937.124962744743,2175.193734615002,7918.399823345211,353.2159215251873,548.5180782271191,265611.7479532855,5308.934202711591
2019-10-20,9967.495405914957,2163.3085015851843,7979.202667606153,366.2745265040446,546.4106841826723,270516.4971167421,5147.602321604422
2019-10-27,9997.865849085169,2151.4232685553666,8040.005511867094,379.3331314829019,544.3032901382254,275421.2462801986,4986.270440497253
2019-11-03,10028.236292255382,2139.5380355255493,8100.8083561280355,392.3917364617592,542.1958960937786,280325.9954436551,4824.938559390083
2019-11-10,10058.606735425596,2127.6528024957315,8161.6112003889775,405.4503414406165,540.0885020493317,285230.7446071117,4663.606678282914
2019-11-17,10088.97717859581,2115.7675694659138,8222.414044649919,418.50894641947383,537.981108004885,290135.4937705682,4502.274797175745
2019-11-24,10119.34762176602,2103.882336436096,8283.21688891086,431.56755139833115,535.8737139604381,295040.2429340248,4340.942916068576
2019-12-01,10149.718064936234,2091.9971034062783,8344.0197331718,444.62615637718847,533.7663199159913,299944.99209748127,4179.611034961406
2019-12-08,10180.088508106448,2080.1118703764605,8404.822577432742,457.6847613560458,531.6589258715444,304849.7412609378,4018.2791538542374
2019-12-15,10210.458951276662,2068.226637346643,8465.625421693683,470.74336633490304,529.5515318270976,309754.4904243944,3856.9472727470684
2019-12-22,10240.829394446873,2056.3414043168254,8526.428265954626,483.8019713137604,527.4441377826507,314659.2395878509,3695.615391639899
2019-12-29,10271.199837617087,2044.4561712870077,8587.231110215567,496.8605762926177,525.336743738204,319563.9887513074,3534.28351053273
2020-01-05,10301.5702807873,2032.57093825719,8648.033954476508,509.919181271475,523.2293496937571,324468.737914764,3372.9516294255604
